repository,number,state,created_at,closed_at,merged_at,hours_to_close,commits,author
spring-projects/spring-framework,36667,closed,2026-04-17T17:47:25Z,2026-04-28T09:30:23Z,,255.72,1,dmitrysulman
spring-projects/spring-framework,36665,closed,2026-04-17T10:44:06Z,2026-04-28T09:30:21Z,,262.77,2,sgerke-1L
spring-projects/spring-framework,36664,closed,2026-04-16T23:09:28Z,2026-04-17T06:04:49Z,,6.92,12,leonardogaertner
spring-projects/spring-framework,36654,open,2026-04-14T17:53:08Z,,,,1,itsmevichu
spring-projects/spring-framework,36652,merged,2026-04-14T10:02:10Z,2026-04-14T14:15:43Z,2026-04-14T14:15:43Z,4.23,1,angry-2k
spring-projects/spring-framework,36650,closed,2026-04-13T11:14:22Z,2026-05-27T16:19:47Z,,1061.09,2,mguiking
spring-projects/spring-framework,36647,open,2026-04-13T04:07:16Z,,,,1,making
spring-projects/spring-framework,36646,closed,2026-04-12T23:08:53Z,2026-04-13T05:33:27Z,,6.41,1,anuragg-saxenaa
spring-projects/spring-framework,36645,open,2026-04-12T00:34:19Z,,,,1,dbyron-sf
spring-projects/spring-framework,36641,merged,2026-04-10T13:49:11Z,2026-04-21T15:57:09Z,2026-04-21T15:57:09Z,266.13,1,MintBee
spring-projects/spring-framework,36632,open,2026-04-09T06:05:36Z,,,,1,wwan13
spring-projects/spring-framework,36626,merged,2026-04-08T12:28:22Z,2026-04-08T14:07:33Z,2026-04-08T14:07:33Z,1.65,1,bebeis
spring-projects/spring-framework,36618,merged,2026-04-08T07:54:14Z,2026-04-08T09:58:37Z,2026-04-08T09:58:37Z,2.07,1,quaff
spring-projects/spring-framework,36615,open,2026-04-07T18:12:52Z,,,,1,dahyvuun
spring-projects/spring-framework,36610,closed,2026-04-07T07:09:14Z,2026-04-09T11:07:34Z,,51.97,1,xxxxxxjun
spring-projects/spring-framework,36606,closed,2026-04-06T08:02:12Z,2026-04-07T16:17:18Z,,32.25,1,nameearly
spring-projects/spring-framework,36602,open,2026-04-05T19:49:33Z,,,,1,renatomameli
spring-projects/spring-framework,36600,merged,2026-04-05T15:51:34Z,2026-04-09T10:15:33Z,2026-04-09T10:15:33Z,90.4,1,Mohak-Nagaraju
spring-projects/spring-framework,36599,open,2026-04-05T14:40:08Z,,,,1,seregamorph
spring-projects/spring-framework,36597,closed,2026-04-04T11:20:17Z,2026-04-10T14:16:31Z,,146.94,1,dmitrysulman
spring-projects/spring-framework,36594,closed,2026-04-03T20:40:07Z,2026-04-05T15:52:42Z,,43.21,1,Mohak-Nagaraju
spring-projects/spring-framework,36592,open,2026-04-03T08:38:03Z,,,,1,Pratapchandradeo
spring-projects/spring-framework,36590,closed,2026-04-02T23:23:25Z,2026-04-03T13:42:44Z,,14.32,1,xxxxxxjun
spring-projects/spring-framework,36581,merged,2026-04-02T09:00:22Z,2026-04-02T09:18:59Z,2026-04-02T09:18:59Z,0.31,1,snicoll
spring-projects/spring-framework,36580,open,2026-04-01T12:27:18Z,,,,1,kwondh5217
spring-projects/spring-framework,36577,merged,2026-03-31T16:13:23Z,2026-04-02T08:23:31Z,2026-04-02T08:23:31Z,40.17,2,bebeis
spring-projects/spring-framework,36562,closed,2026-03-30T09:30:54Z,2026-04-01T09:05:24Z,,47.58,1,seregamorph
spring-projects/spring-framework,36560,merged,2026-03-30T01:46:25Z,2026-03-31T15:56:48Z,2026-03-31T15:56:48Z,38.17,2,quaff
spring-projects/spring-framework,36559,open,2026-03-28T22:24:06Z,,,,1,ottlinger
spring-projects/spring-framework,36557,closed,2026-03-28T09:26:43Z,2026-03-31T14:27:02Z,,77.01,0,bebeis
spring-projects/spring-framework,36556,open,2026-03-27T18:07:48Z,,,,1,vpavic
spring-projects/spring-framework,36555,closed,2026-03-27T17:21:14Z,2026-03-31T15:22:30Z,,94.02,1,cookie-meringue
spring-projects/spring-framework,36554,open,2026-03-27T14:07:21Z,,,,2,anaconda875
spring-projects/spring-framework,36553,closed,2026-03-27T13:18:39Z,2026-03-31T10:04:00Z,,92.76,2,anaconda875
spring-projects/spring-framework,36550,merged,2026-03-27T05:32:39Z,2026-04-07T13:39:40Z,2026-04-07T13:39:40Z,272.12,1,daguimu
spring-projects/spring-framework,36549,closed,2026-03-27T05:18:55Z,2026-03-27T10:26:32Z,,5.13,1,bebeis
spring-projects/spring-framework,36548,closed,2026-03-26T22:49:27Z,2026-04-07T13:16:06Z,,278.44,1,msridhar
spring-projects/spring-framework,36546,closed,2026-03-26T16:11:18Z,2026-03-27T10:20:54Z,,18.16,1,xxxxxxjun
spring-projects/spring-framework,36543,closed,2026-03-26T14:39:37Z,2026-04-09T18:01:57Z,,339.37,1,Ivictors
spring-projects/spring-framework,36522,closed,2026-03-24T04:08:22Z,2026-03-24T04:08:45Z,,0.01,250,imi4u36d
spring-projects/spring-framework,36516,closed,2026-03-23T08:34:13Z,2026-03-23T10:50:55Z,,2.28,1,bebeis
spring-projects/spring-framework,36514,closed,2026-03-22T20:38:19Z,2026-03-31T10:01:06Z,,205.38,1,itsmevichu
spring-projects/spring-framework,36513,closed,2026-03-22T15:41:47Z,2026-03-23T13:35:18Z,,21.89,1,elgunshukurov
spring-projects/spring-framework,36503,closed,2026-03-20T00:34:56Z,2026-04-23T06:00:35Z,,821.43,1,dependabot[bot]
spring-projects/spring-framework,36494,closed,2026-03-18T14:19:08Z,2026-03-31T09:14:55Z,,306.93,2,anaconda875
spring-projects/spring-framework,36493,open,2026-03-18T08:46:34Z,,,,1,junhyung8795
spring-projects/spring-framework,36491,merged,2026-03-18T07:48:56Z,2026-03-18T14:43:45Z,2026-03-18T14:43:45Z,6.91,1,junhyung8795
spring-projects/spring-framework,36489,closed,2026-03-18T01:26:25Z,2026-03-18T08:54:53Z,,7.47,1,dependabot[bot]
spring-projects/spring-framework,36488,open,2026-03-17T17:54:07Z,,,,2,pranavmanglik
spring-projects/spring-framework,36487,open,2026-03-17T17:40:03Z,,,,1,Sineaggi
spring-projects/spring-framework,36480,merged,2026-03-16T14:05:44Z,2026-03-21T12:28:12Z,2026-03-21T12:28:12Z,118.37,2,anaconda875
spring-projects/spring-framework,36475,open,2026-03-16T08:51:26Z,,,,3,anaconda875
spring-projects/spring-framework,36469,closed,2026-03-15T14:17:21Z,2026-03-16T12:39:50Z,,22.37,1,xxxxxxjun
spring-projects/spring-framework,36467,closed,2026-03-14T10:10:47Z,2026-03-17T08:21:04Z,,70.17,1,github-actions[bot]
spring-projects/spring-framework,36466,merged,2026-03-14T10:10:45Z,2026-03-17T08:20:30Z,2026-03-17T08:20:29Z,70.16,1,github-actions[bot]
spring-projects/spring-framework,36465,merged,2026-03-14T10:10:45Z,2026-03-17T08:22:14Z,2026-03-17T08:22:14Z,70.19,1,github-actions[bot]
spring-projects/spring-framework,36464,merged,2026-03-14T10:10:42Z,2026-03-17T08:18:54Z,2026-03-17T08:18:54Z,70.14,1,github-actions[bot]
spring-projects/spring-framework,36462,open,2026-03-13T14:57:08Z,,,,1,vlsi
spring-projects/spring-framework,36461,closed,2026-03-13T12:30:16Z,2026-03-17T08:27:16Z,,91.95,1,vpelikh
spring-projects/spring-framework,36450,closed,2026-03-12T06:21:33Z,2026-03-12T06:23:49Z,,0.04,1,kongxz45
spring-projects/spring-framework,36449,closed,2026-03-11T17:51:01Z,2026-04-10T14:16:33Z,,716.43,1,T45K
spring-projects/spring-framework,36448,merged,2026-03-11T09:29:11Z,2026-03-11T15:41:20Z,2026-03-11T15:41:20Z,6.2,1,gbouwen
spring-projects/spring-framework,36433,merged,2026-03-09T13:13:05Z,2026-03-09T13:46:20Z,2026-03-09T13:46:20Z,0.55,1,xxxxxxjun
spring-projects/spring-framework,36429,closed,2026-03-07T12:51:05Z,2026-03-07T14:17:12Z,,1.44,1,ngocnhan-tran1996
spring-projects/spring-framework,36422,merged,2026-03-05T18:44:41Z,2026-03-06T10:57:14Z,2026-03-06T10:57:14Z,16.21,1,froggy0m0
spring-projects/spring-framework,36410,closed,2026-03-03T10:00:42Z,2026-03-03T11:17:16Z,,1.28,1,cetf9h
spring-projects/spring-framework,36409,closed,2026-03-03T08:34:47Z,2026-03-03T08:49:09Z,,0.24,1,cetf9h
spring-projects/spring-framework,36403,merged,2026-03-01T06:41:51Z,2026-03-01T11:51:44Z,2026-03-01T11:51:44Z,5.16,1,ngocnhan-tran1996
spring-projects/spring-framework,36402,merged,2026-03-01T00:01:24Z,2026-03-01T12:13:43Z,2026-03-01T12:13:43Z,12.21,1,dependabot[bot]
spring-projects/spring-framework,36400,closed,2026-02-28T17:47:21Z,2026-03-10T19:14:47Z,,241.46,1,husseinvr97
spring-projects/spring-framework,36399,merged,2026-02-28T12:50:14Z,2026-02-28T13:16:14Z,2026-02-28T13:16:14Z,0.43,1,xxxxxxjun
spring-projects/spring-framework,36398,closed,2026-02-27T22:00:22Z,2026-03-05T17:12:30Z,,139.2,9,siom79
spring-projects/spring-framework,36397,closed,2026-02-27T21:21:25Z,2026-02-27T21:48:08Z,,0.45,1,siom79
spring-projects/spring-framework,36373,open,2026-02-23T12:54:16Z,,,,1,verhasi
spring-projects/spring-framework,36370,closed,2026-02-22T15:13:58Z,2026-03-05T17:12:29Z,,265.98,1,aavoronin93
spring-projects/spring-framework,36367,closed,2026-02-22T06:16:33Z,2026-02-23T16:31:43Z,,34.25,2,ngocnhan-tran1996
spring-projects/spring-framework,36366,merged,2026-02-21T13:32:11Z,2026-02-22T15:14:45Z,2026-02-22T15:14:45Z,25.71,1,xxxxxxjun
spring-projects/spring-framework,36365,closed,2026-02-20T20:58:33Z,2026-02-23T15:02:46Z,,66.07,1,amirpzk
spring-projects/spring-framework,36364,closed,2026-02-20T20:57:40Z,2026-02-20T20:58:44Z,,0.02,1,amirpzk
spring-projects/spring-framework,36361,open,2026-02-20T13:33:27Z,,,,2,l2yujw
spring-projects/spring-framework,36360,open,2026-02-20T12:13:56Z,,,,2,cuiweixie
spring-projects/spring-framework,36359,merged,2026-02-20T11:37:32Z,2026-02-20T13:43:12Z,2026-02-20T13:43:12Z,2.09,1,ngocnhan-tran1996
spring-projects/spring-framework,36348,merged,2026-02-18T04:57:46Z,2026-02-25T09:08:56Z,2026-02-25T09:08:56Z,172.19,1,dependabot[bot]
spring-projects/spring-framework,36342,merged,2026-02-17T15:29:57Z,2026-02-17T16:17:23Z,2026-02-17T16:17:23Z,0.79,1,TAKETODAY
spring-projects/spring-framework,36340,merged,2026-02-17T13:27:19Z,2026-02-17T15:26:03Z,2026-02-17T15:26:03Z,1.98,,Niravil
spring-projects/spring-framework,36335,merged,2026-02-17T10:02:00Z,2026-02-17T10:30:54Z,2026-02-17T10:30:54Z,0.48,,TAKETODAY
spring-projects/spring-framework,36329,closed,2026-02-14T14:16:18Z,2026-02-14T16:57:37Z,,2.69,,anaconda875
spring-projects/spring-framework,36328,closed,2026-02-13T18:30:10Z,2026-03-18T11:22:16Z,,784.87,,tobifasc
spring-projects/spring-framework,36325,closed,2026-02-13T16:42:14Z,2026-03-09T17:49:49Z,,577.13,,AgilAghamirzayev
spring-projects/spring-framework,36323,closed,2026-02-13T14:35:18Z,2026-03-09T09:34:25Z,,570.99,,jisub-dev
spring-projects/spring-framework,36293,merged,2026-02-10T15:28:05Z,2026-02-11T16:53:26Z,2026-02-11T16:53:26Z,25.42,,chschu
spring-projects/spring-framework,36284,closed,2026-02-10T07:07:56Z,2026-02-10T10:15:19Z,,3.12,,ngocnhan-tran1996
spring-projects/spring-framework,36282,closed,2026-02-09T18:44:58Z,2026-02-10T15:30:01Z,,20.75,,catturtle123
spring-projects/spring-framework,36281,closed,2026-02-09T13:32:01Z,2026-02-10T10:53:29Z,,21.36,,deejay1
spring-projects/spring-framework,36273,merged,2026-02-08T16:38:33Z,2026-02-08T17:13:57Z,2026-02-08T17:13:57Z,0.59,,msridhar
spring-projects/spring-framework,36251,closed,2026-02-04T01:52:04Z,2026-02-19T09:58:19Z,,368.1,,seungy0
spring-projects/spring-framework,36250,closed,2026-02-03T22:03:05Z,2026-02-04T10:31:13Z,,12.47,,furaizi
spring-projects/spring-framework,36249,closed,2026-02-03T08:05:58Z,2026-02-18T14:05:58Z,,366.0,,fwemaere
spring-projects/spring-framework,36241,closed,2026-02-01T12:43:18Z,2026-02-04T10:06:59Z,,69.39,,izeye
spring-projects/spring-framework,36238,open,2026-01-31T12:36:22Z,,,,,ngocnhan-tran1996
spring-projects/spring-framework,36237,closed,2026-01-31T09:49:21Z,2026-01-31T12:09:12Z,,2.33,,cuiweixie
spring-projects/spring-framework,36234,closed,2026-01-30T22:20:35Z,2026-01-31T14:32:04Z,,16.19,,dependabot[bot]
spring-projects/spring-framework,36230,merged,2026-01-30T08:47:29Z,2026-01-30T10:59:44Z,2026-01-30T10:59:43Z,2.2,,dingqianwen
spring-projects/spring-framework,36229,closed,2026-01-29T21:18:06Z,2026-02-04T10:05:01Z,,132.78,,Ivarz
spring-projects/spring-framework,36225,closed,2026-01-29T04:53:57Z,2026-02-04T11:38:00Z,,150.73,,dungdm93
spring-projects/spring-framework,36221,merged,2026-01-28T16:16:33Z,2026-01-28T16:46:09Z,2026-01-28T16:46:09Z,0.49,,kilink
spring-projects/spring-framework,36212,closed,2026-01-26T02:12:31Z,2026-01-29T00:46:28Z,,70.57,,quaff
spring-projects/spring-framework,36209,closed,2026-01-25T12:36:34Z,2026-01-26T08:55:56Z,,20.32,,kchung1995
spring-projects/spring-framework,36207,merged,2026-01-24T18:00:49Z,2026-01-24T19:23:49Z,2026-01-24T19:23:49Z,1.38,,philwebb
spring-projects/spring-framework,36204,closed,2026-01-24T08:15:04Z,2026-01-24T08:15:55Z,,0.01,,Akhil-gi
spring-projects/spring-framework,36199,closed,2026-01-23T10:49:03Z,2026-01-25T16:07:32Z,,53.31,,pgoslatara
spring-projects/spring-framework,36197,merged,2026-01-23T06:16:57Z,2026-01-23T17:07:06Z,2026-01-23T17:07:06Z,10.84,,philwebb
spring-projects/spring-framework,36196,closed,2026-01-23T03:34:52Z,2026-01-27T08:53:51Z,,101.32,,kilink
spring-projects/spring-framework,36195,closed,2026-01-22T16:35:02Z,2026-03-15T13:49:33Z,,1245.24,,Sineaggi
spring-projects/spring-framework,36190,open,2026-01-21T12:31:38Z,,,,,ngocnhan-tran1996
spring-projects/spring-framework,36181,open,2026-01-20T12:19:35Z,,,,,CodingMasterLSW
spring-projects/spring-framework,36180,open,2026-01-20T10:39:25Z,,,,,somiljain2006
spring-projects/spring-framework,36179,closed,2026-01-20T03:46:57Z,2026-02-09T18:27:33Z,,494.68,,catturtle123
spring-projects/spring-framework,36178,closed,2026-01-19T17:12:48Z,2026-01-19T19:26:01Z,,2.22,,VladimirKozulin
spring-projects/spring-framework,36177,closed,2026-01-19T15:16:01Z,2026-01-21T13:47:50Z,,46.53,,pisek
spring-projects/spring-framework,36176,closed,2026-01-19T14:12:49Z,2026-01-19T14:54:34Z,,0.7,,pisek
spring-projects/spring-framework,36174,merged,2026-01-19T13:00:38Z,2026-01-19T16:06:03Z,2026-01-19T16:06:02Z,3.09,,shub-est
spring-projects/spring-framework,36170,closed,2026-01-18T10:45:35Z,2026-01-18T16:00:24Z,,5.25,,ngocnhan-tran1996
spring-projects/spring-framework,36169,closed,2026-01-18T05:07:18Z,2026-01-19T08:33:47Z,,27.44,,catturtle123
spring-projects/spring-framework,36162,merged,2026-01-16T15:47:10Z,2026-01-16T23:16:16Z,2026-01-16T23:16:16Z,7.49,,pisek
spring-projects/spring-framework,36146,closed,2026-01-14T10:38:36Z,2026-01-14T10:47:23Z,,0.15,,seekskyworld
spring-projects/spring-framework,36141,merged,2026-01-14T07:02:06Z,2026-01-14T11:03:09Z,2026-01-14T11:03:09Z,4.02,,quaff
spring-projects/spring-framework,36138,closed,2026-01-13T14:15:44Z,2026-01-13T14:25:55Z,,0.17,,SivaPA08
spring-projects/spring-framework,36137,closed,2026-01-13T13:48:48Z,2026-01-13T13:55:08Z,,0.11,,SivaPA08
spring-projects/spring-framework,36136,closed,2026-01-13T13:35:09Z,2026-01-13T13:46:06Z,,0.18,,SivaPA08
spring-projects/spring-framework,36132,closed,2026-01-12T13:02:02Z,2026-01-13T08:32:34Z,,19.51,,thelightway24
spring-projects/spring-framework,36126,closed,2026-01-10T10:25:43Z,2026-01-12T09:52:01Z,,47.44,,jhan0121
spring-projects/spring-framework,36125,closed,2026-01-10T06:30:32Z,2026-01-12T12:49:44Z,,54.32,,parkhojeong
spring-projects/spring-framework,36124,closed,2026-01-10T06:02:54Z,2026-01-10T06:31:40Z,,0.48,,parkhojeong
spring-projects/spring-framework,36116,merged,2026-01-09T01:57:20Z,2026-01-09T18:52:22Z,2026-01-09T18:52:22Z,16.92,,quaff
spring-projects/spring-framework,36115,closed,2026-01-08T18:11:00Z,2026-01-09T07:51:14Z,,13.67,,lbsekr
spring-projects/spring-framework,36110,merged,2026-01-08T07:45:14Z,2026-01-08T08:11:06Z,2026-01-08T08:11:06Z,0.43,,philipbolting
spring-projects/spring-framework,36108,closed,2026-01-08T07:24:34Z,2026-01-08T13:52:05Z,,6.46,,mipo256
spring-projects/spring-framework,36104,closed,2026-01-07T07:28:32Z,2026-01-08T08:59:28Z,,25.52,,TAKETODAY
spring-projects/spring-framework,36101,closed,2026-01-06T16:20:20Z,2026-01-07T16:03:24Z,,23.72,,ghoonch4
spring-projects/spring-framework,36097,closed,2026-01-05T19:06:17Z,2026-01-09T15:06:18Z,,92.0,,xyraclius
spring-projects/spring-framework,36095,closed,2026-01-05T11:02:25Z,2026-01-07T13:38:43Z,,50.6,,playous
spring-projects/spring-framework,36094,closed,2026-01-03T12:19:50Z,2026-01-07T11:50:47Z,,95.52,,ngocnhan-tran1996
spring-projects/spring-framework,36089,closed,2026-01-01T11:07:16Z,2026-01-02T17:09:38Z,,30.04,,ngocnhan-tran1996
spring-projects/spring-framework,36084,closed,2025-12-30T17:58:13Z,2026-01-08T17:59:39Z,,216.02,,JKaplanEmpty-Nes
spring-projects/spring-framework,36083,closed,2025-12-30T16:33:56Z,2026-01-07T13:29:28Z,,188.93,,haydenrear
spring-projects/spring-framework,36079,closed,2025-12-29T13:25:45Z,2025-12-30T14:13:28Z,,24.8,,ngocnhan-tran1996
spring-projects/spring-framework,36077,closed,2025-12-27T14:51:12Z,2026-01-08T07:51:28Z,,281.0,,youngledo
spring-projects/spring-framework,36075,closed,2025-12-26T14:16:26Z,2025-12-29T09:51:11Z,,67.58,,MukjepScarlet
spring-projects/spring-framework,36071,closed,2025-12-24T07:23:39Z,2025-12-29T08:17:57Z,,120.91,,codeclymb
spring-projects/spring-framework,36069,closed,2025-12-23T17:08:54Z,2025-12-23T17:10:53Z,,0.03,,PainFu11y
spring-projects/spring-framework,36068,closed,2025-12-22T20:26:51Z,2025-12-23T15:25:30Z,,18.98,,Gautam-aman
spring-projects/spring-framework,36066,closed,2025-12-22T19:55:05Z,2025-12-23T15:25:18Z,,19.5,,Gautam-aman
spring-projects/spring-framework,36062,closed,2025-12-21T17:51:16Z,2025-12-22T09:15:04Z,,15.4,,marcphilipp
spring-projects/spring-framework,36056,closed,2025-12-19T23:03:19Z,2025-12-23T14:33:53Z,,87.51,,TerryTaoYY
spring-projects/spring-framework,36054,closed,2025-12-19T20:56:37Z,2025-12-29T16:15:32Z,,235.32,,msridhar
spring-projects/spring-framework,36049,closed,2025-12-19T01:37:23Z,2025-12-30T10:40:17Z,,273.05,,haydenrear
spring-projects/spring-framework,36048,closed,2025-12-18T23:44:52Z,2025-12-19T01:10:37Z,,1.43,,haydenrear
spring-projects/spring-framework,36047,closed,2025-12-18T23:28:36Z,2025-12-18T23:34:54Z,,0.1,,haydenrear
spring-projects/spring-framework,36045,open,2025-12-18T10:22:01Z,,,,,marschall
spring-projects/spring-framework,36040,closed,2025-12-17T12:58:14Z,2025-12-30T14:27:14Z,,313.48,,ngocnhan-tran1996
spring-projects/spring-framework,36034,closed,2025-12-17T07:42:04Z,2025-12-17T07:42:09Z,,0.0,,Serhan-Can
spring-projects/spring-framework,36032,closed,2025-12-16T15:17:48Z,2025-12-17T11:35:49Z,,20.3,,jher235
spring-projects/spring-framework,36028,closed,2025-12-15T20:43:58Z,2025-12-17T10:15:44Z,,37.53,,vincentstradiot
spring-projects/spring-framework,36022,closed,2025-12-13T15:31:44Z,2025-12-13T16:12:28Z,,0.68,,ngocnhan-tran1996
spring-projects/spring-framework,36021,open,2025-12-13T10:57:49Z,,,,,vincentstradiot
spring-projects/spring-framework,36018,open,2025-12-13T08:17:35Z,,,,,vincentstradiot
spring-projects/spring-framework,36016,closed,2025-12-12T14:29:40Z,2025-12-12T14:31:15Z,,0.03,,albonidrizi
spring-projects/spring-framework,36015,closed,2025-12-12T14:20:30Z,2025-12-12T14:30:48Z,,0.17,,albonidrizi
spring-projects/spring-framework,36014,closed,2025-12-12T13:47:09Z,2025-12-12T13:52:29Z,,0.09,,albonidrizi
spring-projects/spring-framework,36013,closed,2025-12-12T12:57:17Z,2025-12-12T13:26:05Z,,0.48,,albonidrizi
spring-projects/spring-framework,36011,closed,2025-12-12T02:42:31Z,2025-12-12T08:22:50Z,,5.67,,albonidrizi
spring-projects/spring-framework,36010,closed,2025-12-12T02:38:50Z,2025-12-12T08:20:39Z,,5.7,,albonidrizi
spring-projects/spring-framework,36009,closed,2025-12-12T02:33:38Z,2025-12-12T08:33:07Z,,5.99,,albonidrizi
spring-projects/spring-framework,36008,closed,2025-12-12T02:25:43Z,2025-12-12T08:22:51Z,,5.95,,albonidrizi
spring-projects/spring-framework,36007,closed,2025-12-12T02:21:18Z,2025-12-12T08:31:14Z,,6.17,,albonidrizi
spring-projects/spring-framework,36006,closed,2025-12-12T02:17:54Z,2025-12-12T08:28:42Z,,6.18,,albonidrizi
spring-projects/spring-framework,36005,closed,2025-12-12T02:07:27Z,2025-12-12T08:20:55Z,,6.22,,albonidrizi
spring-projects/spring-framework,36004,closed,2025-12-12T01:57:45Z,2025-12-31T11:25:34Z,,465.46,,Brack93
spring-projects/spring-framework,36003,closed,2025-12-12T01:52:06Z,2025-12-12T01:54:09Z,,0.03,,zhaoshengxuan108
spring-projects/spring-framework,36002,closed,2025-12-12T01:40:36Z,2025-12-12T08:26:07Z,,6.76,,albonidrizi
spring-projects/spring-framework,35993,closed,2025-12-10T17:02:18Z,2025-12-17T10:02:46Z,,161.01,,hydrationn
spring-projects/spring-framework,35992,closed,2025-12-10T16:11:50Z,2025-12-17T09:51:07Z,,161.65,,hosamaly
spring-projects/spring-framework,35991,closed,2025-12-10T16:02:08Z,2025-12-10T16:03:40Z,,0.03,,hosamaly
spring-projects/spring-framework,35990,closed,2025-12-10T16:00:33Z,2025-12-17T09:49:19Z,,161.81,,hydrationn
spring-projects/spring-framework,35978,closed,2025-12-08T13:52:40Z,2025-12-08T15:10:52Z,,1.3,,izeye
spring-projects/spring-framework,35975,open,2025-12-06T06:49:12Z,,,,,jamesmissen
spring-projects/spring-framework,35970,merged,2025-12-05T13:11:12Z,2025-12-05T14:09:02Z,2025-12-05T14:09:02Z,0.96,,ngocnhan-tran1996
spring-projects/spring-framework,35968,closed,2025-12-05T09:13:47Z,2025-12-08T14:27:00Z,,77.22,,AtharvUrunkar
spring-projects/spring-framework,35961,closed,2025-12-04T10:40:23Z,2025-12-04T10:48:18Z,,0.13,,ivonaest
spring-projects/spring-framework,35958,closed,2025-12-03T08:35:47Z,2025-12-10T12:36:03Z,,172.0,,florianhof
spring-projects/spring-framework,35957,closed,2025-12-03T08:31:05Z,2025-12-03T08:32:27Z,,0.02,,florianhof
spring-projects/spring-framework,35943,open,2025-12-02T04:52:35Z,,,,,mikelhamer
spring-projects/spring-framework,35933,closed,2025-11-30T14:04:48Z,2025-12-01T09:31:27Z,,19.44,,jnizet
spring-projects/spring-framework,35924,closed,2025-11-28T10:20:46Z,2025-12-01T14:40:02Z,,76.32,,ivonaest
spring-projects/spring-framework,35899,closed,2025-11-26T14:26:46Z,2025-11-26T16:05:53Z,,1.65,,ngocnhan-tran1996
spring-projects/spring-framework,35877,merged,2025-11-24T10:09:14Z,2025-11-24T13:44:14Z,2025-11-24T13:44:14Z,3.58,,github-actions[bot]
spring-projects/spring-framework,35876,merged,2025-11-24T10:09:07Z,2025-11-24T13:44:34Z,2025-11-24T13:44:34Z,3.59,,github-actions[bot]
spring-projects/spring-framework,35875,merged,2025-11-24T10:09:05Z,2025-11-24T13:43:29Z,2025-11-24T13:43:29Z,3.57,,github-actions[bot]
spring-projects/spring-framework,35870,closed,2025-11-22T12:59:45Z,2025-12-17T09:47:25Z,,596.79,,RealTake
spring-projects/spring-framework,35869,closed,2025-11-22T12:32:28Z,2025-12-17T09:45:17Z,,597.21,,RealTake
spring-projects/spring-framework,35868,closed,2025-11-22T06:51:08Z,2025-11-24T08:44:11Z,,49.88,,ngocnhan-tran1996
spring-projects/spring-framework,35866,closed,2025-11-21T14:40:47Z,2025-12-05T12:36:02Z,,333.92,,remeio
spring-projects/spring-framework,35864,closed,2025-11-21T04:47:07Z,2025-11-21T05:22:23Z,,0.59,,aotemiao
spring-projects/spring-framework,35861,closed,2025-11-20T13:32:52Z,2025-11-26T09:28:40Z,,139.93,,Pankraz76
spring-projects/spring-framework,35860,closed,2025-11-20T10:08:15Z,2025-11-24T09:12:43Z,,95.07,,github-actions[bot]
spring-projects/spring-framework,35859,closed,2025-11-20T10:08:14Z,2025-11-24T09:15:52Z,,95.13,,github-actions[bot]
spring-projects/spring-framework,35858,closed,2025-11-20T10:08:08Z,2025-11-24T09:20:05Z,,95.2,,github-actions[bot]
spring-projects/spring-framework,35853,closed,2025-11-19T15:05:13Z,2025-11-19T16:18:25Z,,1.22,,ngocnhan-tran1996
spring-projects/spring-framework,35848,merged,2025-11-19T09:32:50Z,2025-11-19T10:47:17Z,2025-11-19T10:47:17Z,1.24,,quaff
spring-projects/spring-framework,35843,closed,2025-11-18T14:10:29Z,2025-11-18T14:13:46Z,,0.05,,Flamme1004K
spring-projects/spring-framework,35824,closed,2025-11-15T19:22:36Z,2025-11-17T08:53:45Z,,37.52,,devch37
spring-projects/spring-framework,35823,closed,2025-11-15T15:15:52Z,2025-11-17T14:05:53Z,,46.83,,devch37
spring-projects/spring-framework,35822,closed,2025-11-14T20:57:11Z,2025-11-17T14:04:06Z,,65.12,,kilink
spring-projects/spring-framework,35821,closed,2025-11-14T16:55:21Z,2025-11-18T12:21:19Z,,91.43,,NYgomets
spring-projects/spring-framework,35820,closed,2025-11-14T15:44:45Z,2025-11-17T10:36:46Z,,66.87,,ngocnhan-tran1996
spring-projects/spring-framework,35817,closed,2025-11-13T20:49:17Z,2025-11-17T11:24:18Z,,86.58,,kilink
spring-projects/spring-framework,35815,merged,2025-11-13T12:28:59Z,2025-11-13T12:43:54Z,2025-11-13T12:43:54Z,0.25,,ngocnhan-tran1996
spring-projects/spring-framework,35814,closed,2025-11-13T10:08:37Z,2025-11-17T13:37:15Z,,99.48,,github-actions[bot]
spring-projects/spring-framework,35813,closed,2025-11-13T10:08:35Z,2025-11-17T13:27:24Z,,99.31,,github-actions[bot]
spring-projects/spring-framework,35812,closed,2025-11-13T10:08:30Z,2025-11-17T13:37:37Z,,99.49,,github-actions[bot]
spring-projects/spring-framework,35808,merged,2025-11-13T07:07:44Z,2026-03-24T07:02:58Z,2026-03-24T07:02:58Z,3143.92,,quaff
spring-projects/spring-framework,35797,closed,2025-11-12T10:08:22Z,2025-11-12T11:15:55Z,,1.13,,github-actions[bot]
spring-projects/spring-framework,35796,closed,2025-11-12T10:08:18Z,2025-11-12T11:34:24Z,,1.44,,github-actions[bot]
spring-projects/spring-framework,35786,closed,2025-11-10T09:15:33Z,2025-11-10T11:05:11Z,,1.83,,cbsingh1
